2016-04-22T12:38:24.3721216+01:00 
2016-04-22T12:38:24.4437248+01:00 
2016-04-22T12:38:24.5511936+01:00 
2016-04-22T12:38:24.6486656+01:00 
2016-04-22T12:38:24.7453056+01:00 
2016-04-22T12:38:24.8476160+01:00 
2016-04-22T12:38:24.9487104+01:00 
2016-04-22T12:38:25.0412288+01:00 
2016-04-22T12:38:25.1461888+01:00 
2016-04-22T12:38:25.2450432+01:00 
2016-04-22T12:38:25.3525504+01:00 
2016-04-22T12:38:25.4449920+01:00 
2016-04-22T12:38:25.5437824+01:00 
2016-04-22T12:38:25.6475136+01:00 
2016-04-22T12:38:25.7437696+01:00 
2016-04-22T12:38:25.8463104+01:00 
2016-04-22T12:38:25.9688192+01:00 
2016-04-22T12:38:26.0463104+01:00 
2016-04-22T12:38:26.1450880+01:00 
2016-04-22T12:38:26.2500352+01:00 
2016-04-22T12:38:26.3464064+01:00 
2016-04-22T12:38:26.4513280+01:00 
2016-04-22T12:38:26.5501056+01:00 
2016-04-22T12:38:26.6451072+01:00 
2016-04-22T12:38:26.7526144+01:00 
2016-04-22T12:38:26.8502144+01:00 
2016-04-22T12:38:26.9526144+01:00 
2016-04-22T12:38:27.0463616+01:00 
2016-04-22T12:38:27.1451136+01:00 
2016-04-22T12:38:27.2539776+01:00 
2016-04-22T12:38:27.3513728+01:00 
2016-04-22T12:38:27.4427008+01:00 
2016-04-22T12:38:27.5464832+01:00 
2016-04-22T12:38:27.6439296+01:00 
2016-04-22T12:38:27.7452672+01:00 
2016-04-22T12:38:27.8514176+01:00 
2016-04-22T12:38:27.9414400+01:00 
2016-04-22T12:38:28.0514560+01:00 
2016-04-22T12:38:28.1502720+01:00 
2016-04-22T12:38:28.2414464+01:00 
2016-04-22T12:38:28.3464320+01:00 
2016-04-22T12:38:28.4452864+01:00 
2016-04-22T12:38:28.5514624+01:00 
2016-04-22T12:38:28.6489984+01:00 
2016-04-22T12:38:28.7478144+01:00 
2016-04-22T12:38:28.8540416+01:00 
2016-04-22T12:38:28.9452800+01:00 
2016-04-22T12:38:29.0428672+01:00 
2016-04-22T12:38:29.1703040+01:00 
2016-04-22T12:38:29.2503680+01:00 
2016-04-22T12:38:29.3527552+01:00 
2016-04-22T12:38:29.4478976+01:00 
2016-04-22T12:38:29.5465984+01:00 
2016-04-22T12:38:29.6516480+01:00 
2016-04-22T12:38:29.7503616+01:00 
2016-04-22T12:38:29.8453504+01:00 
2016-04-22T12:38:29.9528064+01:00 
2016-04-22T12:38:30.0465792+01:00 
2016-04-22T12:38:30.1552896+01:00 
2016-04-22T12:38:30.2491136+01:00 
2016-04-22T12:38:30.3479552+01:00 
2016-04-22T12:38:30.4515968+01:00 
2016-04-22T12:38:30.5441408+01:00 
2016-04-22T12:38:30.6429568+01:00 
2016-04-22T12:38:30.7504000+01:00 
2016-04-22T12:38:30.8466944+01:00 
2016-04-22T12:38:30.9454336+01:00 
2016-04-22T12:38:31.0479616+01:00 
2016-04-22T12:38:31.1479552+01:00 
2016-04-22T12:38:31.2554496+01:00 
2016-04-22T12:38:31.3516800+01:00 
2016-04-22T12:38:31.4391296+01:00 
